image_path,class
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12146239mv_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12146279fn_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12146832eu_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12147105pv_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12147178wo_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12147182ar_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12149081hh_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12149085qu_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12149268ef_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12149268lx_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12149883vq_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12150665or_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12150665ps_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12150672ek_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12150806eb_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12150816ua_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12151086hd_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12151184ir_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12151496la_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12151533jm_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12151561nj_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12151708ux_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12151718ht_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12151728gd_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12151991an_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12152561he_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12152564hb_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12152565kf_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12152565lw_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12152568vw_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12152573dr_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12152573pc_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12152576sw_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12152586gw_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12152594dv_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12152602pc_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12152603fh_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12153010dl_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12153010su_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12153079jm_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12153962ik_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12154758gl_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12154765fv_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12155166jg_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12155168wo_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12155190rk_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12155294ca_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12155311fl_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12155612la_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12155641sm_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12156595en_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12156664ww_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12156942jr_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12157355av_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12157372nq_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12157384to_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12158014bj_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12158550ob_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12159100ex_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12159418ib_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12159441es_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12159656sf_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12159736rt_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12160074vv_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12161147hs_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12166443qt_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12167546hd_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12167569jf_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12167770pv_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12167823fr_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12167823wo_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12168291dp_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12168722ul_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12169021il_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12169030sh_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12169078sb_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12171307dt_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12171307xs_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12171547fu_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12171676kl_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12171700dh_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12172309to_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12174892ia_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12174975qq_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12175485dg_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12175485gq_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12176855ml_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12177304wo_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12178805sk_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12180174bl_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12181895ej_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12184236qb_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12185506hr_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12185556df_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12185556vd_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12186963rc_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12186963vq_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12187604li_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12189093rj_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12192412tf_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12200002pg_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12200490ea_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12200824tw_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12200968gq_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12200975ii_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12202089ff_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12202103uq_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12202224nf_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12202434kh_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12202439ca_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12202446te_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12202460jv_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12202460kv_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12202974ef_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12202974kn_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12203098kh_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12204150im_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12204169ra_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12204342av_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12204612jw_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12206009aj_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12206036fc_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12206342kp_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12207708do_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12208696rm_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12209124xt_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12210285lx_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12211338ve_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12211498qi_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12211528kv_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12211844at_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12211862pu_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12211923bg_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12211943vl_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12211948nm_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12212456mi_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12212459qf_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12212714bc_1_f.jpg,tops--tees_t-shirts
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops--tees_t-shirts/12212729ew_1_f.jpg,tops--tees_t-shirts
